measure,region,score,frequency,cumulative_count,n_players,cumulative_fraction
maintenance,NA,-1.1329970808060634,1,381,42000,0.0090714285714285706
maintenance,NA,-1.1305200432331928,1,382,42000,0.0090952380952380955
maintenance,NA,-1.1287380125927324,1,383,42000,0.0091190476190476186
maintenance,NA,-1.1275087370660146,1,384,42000,0.0091428571428571435
maintenance,NA,-1.1269787708331571,1,385,42000,0.0091666666666666667
maintenance,NA,-1.1255677262095931,1,386,42000,0.0091904761904761899
maintenance,NA,-1.1251793024316925,1,387,42000,0.0092142857142857148
maintenance,NA,-1.1250883529255382,1,388,42000,0.009238095238095238
maintenance,NA,-1.1248893906202089,1,389,42000,0.0092619047619047611
maintenance,NA,-1.1231278585780322,1,390,42000,0.009285714285714286
maintenance,NA,-1.1220405643401945,1,391,42000,0.0093095238095238092
maintenance,NA,-1.1219910329515157,1,392,42000,0.0093333333333333341
maintenance,NA,-1.120713838379468,1,393,42000,0.0093571428571428573
maintenance,NA,-1.1202489264137687,1,394,42000,0.0093809523809523804
maintenance,NA,-1.120208604782444,1,395,42000,0.0094047619047619054
maintenance,NA,-1.120198735699363,1,396,42000,0.0094285714285714285
maintenance,NA,-1.1196572431904357,1,397,42000,0.0094523809523809517
